gene_id	avg_coverage	gene_length
PROKKA_MOD_PART0_17417	0	171
PROKKA_MOD_PART0_17418	0	405
PROKKA_MOD_PART0_17419	0	204
PROKKA_MOD_PART0_17420	0	1023
PROKKA_MOD_PART0_17421	0	489
PROKKA_MOD_PART0_17422	0	534
PROKKA_MOD_PART0_17423	0	555
PROKKA_MOD_PART0_17424	0	1071
PROKKA_MOD_PART0_17425	0	612
PROKKA_MOD_PART0_17426	0	195
PROKKA_MOD_PART0_17427	0	1728
PROKKA_MOD_PART0_17428	0	705
PROKKA_MOD_PART0_17429	0	123
PROKKA_MOD_PART0_17430	0	186
PROKKA_MOD_PART0_17431	0	837
PROKKA_MOD_PART0_17432	0	579
PROKKA_MOD_PART0_17433	0	669
PROKKA_MOD_PART0_17434	0	672
PROKKA_MOD_PART0_17435	0	429
PROKKA_MOD_PART0_17436	0	564
PROKKA_MOD_PART0_17437	0	315
PROKKA_MOD_PART0_17438	0	561
PROKKA_MOD_PART0_17439	0	123
PROKKA_MOD_PART0_17440	0	549
PROKKA_MOD_PART0_17441	0.108805	1590
PROKKA_MOD_PART0_17442	0.254593	381
PROKKA_MOD_PART0_17443	0	522
PROKKA_MOD_PART0_17444	0	234
PROKKA_MOD_PART0_17445	0	1473
PROKKA_MOD_PART0_17446	0.502994	501
PROKKA_MOD_PART0_17447	0	522
PROKKA_MOD_PART0_17448	0	741
PROKKA_MOD_PART0_17449	0	270
PROKKA_MOD_PART0_17450	0	672
PROKKA_MOD_PART0_17451	0	276
PROKKA_MOD_PART0_17452	0	735
PROKKA_MOD_PART0_17453	0	867
PROKKA_MOD_PART0_17454	0	738
PROKKA_MOD_PART0_17455	0	810
PROKKA_MOD_PART0_17456	0	501
PROKKA_MOD_PART0_17457	0.225806	558
PROKKA_MOD_PART0_17458	0	114
PROKKA_MOD_PART0_17459	0	486
PROKKA_MOD_PART0_17460	0	1623
PROKKA_MOD_PART0_17461	0	333
PROKKA_MOD_PART0_17462	0	123
PROKKA_MOD_PART0_17463	0	1725
PROKKA_MOD_PART0_17464	0	684
PROKKA_MOD_PART0_17465	0	207
PROKKA_MOD_PART0_17466	0	213
PROKKA_MOD_PART0_17467	0	624
PROKKA_MOD_PART0_17468	0	234
PROKKA_MOD_PART0_17469	0	459
PROKKA_MOD_PART0_17470	0	165
PROKKA_MOD_PART0_17471	0	171
PROKKA_MOD_PART0_17472	0	228
PROKKA_MOD_PART0_17473	0	264
PROKKA_MOD_PART0_17474	0	882
PROKKA_MOD_PART0_17475	0	549
PROKKA_MOD_PART0_17476	0	417
PROKKA_MOD_PART0_17477	0	510
PROKKA_MOD_PART0_17478	0	666
PROKKA_MOD_PART0_17479	0	234
PROKKA_MOD_PART0_17480	0	1209
PROKKA_MOD_PART0_17481	0	297
PROKKA_MOD_PART0_17482	0	426
PROKKA_MOD_PART0_17483	0	234
PROKKA_MOD_PART0_17484	0	273
PROKKA_MOD_PART0_17485	0	267
PROKKA_MOD_PART0_17486	0	372
PROKKA_MOD_PART0_17487	0	582
PROKKA_MOD_PART0_17488	0	177
PROKKA_MOD_PART0_17489	0	672
PROKKA_MOD_PART0_17490	0	633
PROKKA_MOD_PART0_17491	0	489
PROKKA_MOD_PART0_17492	0	561
PROKKA_MOD_PART0_17493	0	1065
PROKKA_MOD_PART0_17494	0	1035
PROKKA_MOD_PART0_17495	0	588
PROKKA_MOD_PART0_17496	0	693
PROKKA_MOD_PART0_17497	0	192
PROKKA_MOD_PART0_17498	0	222
PROKKA_MOD_PART0_17499	0	192
PROKKA_MOD_PART0_17500	0	213
PROKKA_MOD_PART0_17501	0	501
PROKKA_MOD_PART0_17502	0	177
PROKKA_MOD_PART0_17503	0	120
PROKKA_MOD_PART0_17504	0	207
PROKKA_MOD_PART0_17505	0	111
PROKKA_MOD_PART0_17506	0	234
PROKKA_MOD_PART0_17507	0	165
PROKKA_MOD_PART0_17508	0	114
PROKKA_MOD_PART0_17509	0	780
PROKKA_MOD_PART0_17510	0	648
PROKKA_MOD_PART0_17511	0	315
PROKKA_MOD_PART0_17512	0	1173
PROKKA_MOD_PART0_17513	0	102
PROKKA_MOD_PART0_17514	0	597
PROKKA_MOD_PART0_17515	0	420
PROKKA_MOD_PART0_17516	0	414
PROKKA_MOD_PART0_17517	0	483
PROKKA_MOD_PART0_17518	0	945
PROKKA_MOD_PART0_17519	0	372
PROKKA_MOD_PART0_17520	0	801
PROKKA_MOD_PART0_17521	0	384
PROKKA_MOD_PART0_17522	0	153
PROKKA_MOD_PART0_17523	0	378
PROKKA_MOD_PART0_17524	0	276
PROKKA_MOD_PART0_17525	0	570
PROKKA_MOD_PART0_17526	0	609
PROKKA_MOD_PART0_17527	0	135
PROKKA_MOD_PART0_17528	0	672
PROKKA_MOD_PART0_17529	0	93
PROKKA_MOD_PART0_17530	0	168
PROKKA_MOD_PART0_17531	0	333
PROKKA_MOD_PART0_17532	0	507
PROKKA_MOD_PART0_17533	0	105
PROKKA_MOD_PART0_17534	0	1017
PROKKA_MOD_PART0_17535	0	1086
PROKKA_MOD_PART0_17536	0	210
PROKKA_MOD_PART0_17537	0	540
PROKKA_MOD_PART0_17538	0	312
PROKKA_MOD_PART0_17539	0	840
PROKKA_MOD_PART0_17540	0	807
PROKKA_MOD_PART0_17541	0	636
PROKKA_MOD_PART0_17542	0	459
PROKKA_MOD_PART0_17543	0	2250
PROKKA_MOD_PART0_17544	0	510
PROKKA_MOD_PART0_17545	0.410942	786
PROKKA_MOD_PART0_17546	0	477
PROKKA_MOD_PART0_17547	0	783
PROKKA_MOD_PART0_17548	0	255
PROKKA_MOD_PART0_17549	0	1704
PROKKA_MOD_PART0_17550	0	252
PROKKA_MOD_PART0_17551	0	519
PROKKA_MOD_PART0_17552	0	690
PROKKA_MOD_PART0_17553	0	207
PROKKA_MOD_PART0_17554	0	1116
PROKKA_MOD_PART0_17555	0	339
PROKKA_MOD_PART0_17556	0	339
PROKKA_MOD_PART0_17557	0	177
PROKKA_MOD_PART0_17558	0	435
PROKKA_MOD_PART0_17559	0	453
PROKKA_MOD_PART0_17560	0	300
PROKKA_MOD_PART0_17561	0	438
PROKKA_MOD_PART0_17562	0	807
PROKKA_MOD_PART0_17563	0	183
PROKKA_MOD_PART0_17564	0	444
PROKKA_MOD_PART0_17565	0	525
PROKKA_MOD_PART0_17566	0	522
PROKKA_MOD_PART0_17567	0	99
PROKKA_MOD_PART0_17568	0	78
PROKKA_MOD_PART0_17569	0	678
PROKKA_MOD_PART0_17570	0.28839	267
PROKKA_MOD_PART0_17571	0	1371
PROKKA_MOD_PART0_17572	0	681
PROKKA_MOD_PART0_17573	0	552
PROKKA_MOD_PART0_17574	0	489
PROKKA_MOD_PART0_17575	0	468
PROKKA_MOD_PART0_17576	0	624
PROKKA_MOD_PART0_17577	0	111
PROKKA_MOD_PART0_17578	0	414
PROKKA_MOD_PART0_17579	0	408
PROKKA_MOD_PART0_17580	0	315
PROKKA_MOD_PART0_17581	0	402
PROKKA_MOD_PART0_17582	0	339
PROKKA_MOD_PART0_17583	0	297
PROKKA_MOD_PART0_17584	0	108
PROKKA_MOD_PART0_17585	0.200957	627
PROKKA_MOD_PART0_17586	0.207921	1212
PROKKA_MOD_PART0_17587	0	465
PROKKA_MOD_PART0_17588	0	228
PROKKA_MOD_PART0_17589	0	900
PROKKA_MOD_PART0_17590	0	255
PROKKA_MOD_PART0_17591	0	732
PROKKA_MOD_PART0_17592	0	462
PROKKA_MOD_PART0_17593	0	219
PROKKA_MOD_PART0_17594	0	564
PROKKA_MOD_PART0_17595	0	213
PROKKA_MOD_PART0_17596	0	594
PROKKA_MOD_PART0_17597	0	735
PROKKA_MOD_PART0_17598	0.177778	1125
PROKKA_MOD_PART0_17599	0	1086
PROKKA_MOD_PART0_17600	0	1251
PROKKA_MOD_PART0_17601	0	807
PROKKA_MOD_PART0_17602	0	678
PROKKA_MOD_PART0_17603	0	534
PROKKA_MOD_PART0_17604	0	66
PROKKA_MOD_PART0_17605	0	576
PROKKA_MOD_PART0_17606	0	168
PROKKA_MOD_PART0_17607	0	81
PROKKA_MOD_PART0_17608	0	366
PROKKA_MOD_PART0_17609	2.63619	525
PROKKA_MOD_PART0_17610	0	882
PROKKA_MOD_PART0_17611	0	624
PROKKA_MOD_PART0_17612	0	471
PROKKA_MOD_PART0_17613	0	420
PROKKA_MOD_PART0_17614	0	717
PROKKA_MOD_PART0_17615	0	888
PROKKA_MOD_PART0_17616	0	1035
PROKKA_MOD_PART0_17617	0	165
PROKKA_MOD_PART0_17618	0	954
PROKKA_MOD_PART0_17619	0	309
PROKKA_MOD_PART0_17620	0	201
PROKKA_MOD_PART0_17621	0	537
PROKKA_MOD_PART0_17622	0	357
PROKKA_MOD_PART0_17623	0	549
PROKKA_MOD_PART0_17624	0	714
PROKKA_MOD_PART0_17625	0	228
PROKKA_MOD_PART0_17626	0	426
PROKKA_MOD_PART0_17627	0	174
PROKKA_MOD_PART0_17628	0	540
PROKKA_MOD_PART0_17629	0	180
PROKKA_MOD_PART0_17630	0	246
PROKKA_MOD_PART0_17631	0	558
PROKKA_MOD_PART0_17632	0	684
PROKKA_MOD_PART0_17633	0	1149
PROKKA_MOD_PART0_17634	0	399
PROKKA_MOD_PART0_17635	0	1800
PROKKA_MOD_PART0_17636	0	420
PROKKA_MOD_PART0_17637	0	1173
PROKKA_MOD_PART0_17638	0	279
PROKKA_MOD_PART0_17639	0	1026
PROKKA_MOD_PART0_17640	0	477
PROKKA_MOD_PART0_17641	0	1773
PROKKA_MOD_PART0_17642	0	867
PROKKA_MOD_PART0_17643	0	729
PROKKA_MOD_PART0_17644	0	624
PROKKA_MOD_PART0_17645	0	678
PROKKA_MOD_PART0_17646	0	1425
PROKKA_MOD_PART0_17647	0	1242
PROKKA_MOD_PART0_17648	0	519
PROKKA_MOD_PART0_17649	0	714
PROKKA_MOD_PART0_17650	0	315
PROKKA_MOD_PART0_17651	0	732
PROKKA_MOD_PART0_17652	0	222
PROKKA_MOD_PART0_17653	0	495
PROKKA_MOD_PART0_17654	0	189
PROKKA_MOD_PART0_17655	0	498
PROKKA_MOD_PART0_17656	0	633
PROKKA_MOD_PART0_17657	0	975
PROKKA_MOD_PART0_17658	0	849
PROKKA_MOD_PART0_17659	0	1083
PROKKA_MOD_PART0_17660	0	219
PROKKA_MOD_PART0_17661	0	810
PROKKA_MOD_PART0_17662	0.0364299	1098
PROKKA_MOD_PART0_17663	0.274585	783
PROKKA_MOD_PART0_17664	0	525
PROKKA_MOD_PART0_17665	0	480
PROKKA_MOD_PART0_17666	0	237
PROKKA_MOD_PART0_17667	0	1719
PROKKA_MOD_PART0_17668	0	762
PROKKA_MOD_PART0_17669	0.636364	198
PROKKA_MOD_PART0_17670	0.279642	447
PROKKA_MOD_PART0_17671	0	843
PROKKA_MOD_PART0_17672	0	903
PROKKA_MOD_PART0_17673	0	594
PROKKA_MOD_PART0_17674	0	105
PROKKA_MOD_PART0_17675	0	306
PROKKA_MOD_PART0_17676	0	258
PROKKA_MOD_PART0_17677	0	174
PROKKA_MOD_PART0_17678	0	1275
PROKKA_MOD_PART0_17679	0	333
PROKKA_MOD_PART0_17680	0	564
PROKKA_MOD_PART0_17681	0	672
PROKKA_MOD_PART0_17682	0.225806	558
PROKKA_MOD_PART0_17683	0	993
PROKKA_MOD_PART0_17684	0	618
PROKKA_MOD_PART0_17685	0	96
PROKKA_MOD_PART0_17686	0	423
PROKKA_MOD_PART0_17687	0	630
PROKKA_MOD_PART0_17688	0	750
PROKKA_MOD_PART0_17689	0	474
PROKKA_MOD_PART0_17690	0	261
PROKKA_MOD_PART0_17691	0	408
PROKKA_MOD_PART0_17692	0	576
PROKKA_MOD_PART0_17693	0	309
PROKKA_MOD_PART0_17694	0	153
PROKKA_MOD_PART0_17695	0	345
PROKKA_MOD_PART0_17696	0	363
PROKKA_MOD_PART0_17697	0	189
PROKKA_MOD_PART0_17698	0	399
PROKKA_MOD_PART0_17699	0	117
PROKKA_MOD_PART0_17700	0	552
PROKKA_MOD_PART0_17701	0	192
PROKKA_MOD_PART0_17702	0.894737	1026
PROKKA_MOD_PART0_17703	0.530435	345
PROKKA_MOD_PART0_17704	0	945
PROKKA_MOD_PART0_17705	0	1020
PROKKA_MOD_PART0_17706	0	936
PROKKA_MOD_PART0_17707	0	111
PROKKA_MOD_PART0_17708	0	345
PROKKA_MOD_PART0_17709	0	261
PROKKA_MOD_PART0_17710	0	597
PROKKA_MOD_PART0_17711	0	1290
PROKKA_MOD_PART0_17712	0	432
PROKKA_MOD_PART0_17713	0	336
PROKKA_MOD_PART0_17714	0	1050
PROKKA_MOD_PART0_17715	0	402
PROKKA_MOD_PART0_17716	0	183
PROKKA_MOD_PART0_17717	0	96
PROKKA_MOD_PART0_17718	0	489
PROKKA_MOD_PART0_17719	0	885
PROKKA_MOD_PART0_17720	0	885
PROKKA_MOD_PART0_17721	0	999
PROKKA_MOD_PART0_17722	0	987
PROKKA_MOD_PART0_17723	0	270
PROKKA_MOD_PART0_17724	0	1740
PROKKA_MOD_PART0_17725	0	1065
PROKKA_MOD_PART0_17726	0	3309
PROKKA_MOD_PART0_17727	0	543
PROKKA_MOD_PART0_17728	0	2286
PROKKA_MOD_PART0_17729	0	3306
PROKKA_MOD_PART0_17730	0	393
PROKKA_MOD_PART0_17731	0	243
PROKKA_MOD_PART0_17732	0	1152
PROKKA_MOD_PART0_17733	0	579
PROKKA_MOD_PART0_17734	0	585
PROKKA_MOD_PART0_17735	0	159
PROKKA_MOD_PART0_17736	0	1134
PROKKA_MOD_PART0_17737	0	465
PROKKA_MOD_PART0_17738	0	201
PROKKA_MOD_PART0_17739	0	627
PROKKA_MOD_PART0_17740	0	450
PROKKA_MOD_PART0_17741	0	483
PROKKA_MOD_PART0_17742	0	615
PROKKA_MOD_PART0_17743	0	1281
PROKKA_MOD_PART0_17744	0	1356
PROKKA_MOD_PART0_17745	0	663
PROKKA_MOD_PART0_17746	0	1866
PROKKA_MOD_PART0_17747	0	324
PROKKA_MOD_PART0_17748	0	1047
PROKKA_MOD_PART0_17749	0.0983607	1281
PROKKA_MOD_PART0_17750	0	684
PROKKA_MOD_PART0_17751	0	243
PROKKA_MOD_PART0_17752	0	969
PROKKA_MOD_PART0_17753	0	495
PROKKA_MOD_PART0_17754	0	1860
PROKKA_MOD_PART0_17755	0	810
PROKKA_MOD_PART0_17756	0	279
PROKKA_MOD_PART0_17757	0.376726	507
PROKKA_MOD_PART0_17758	0	543
PROKKA_MOD_PART0_17759	0	855
PROKKA_MOD_PART0_17760	0	540
PROKKA_MOD_PART0_17761	0	219
PROKKA_MOD_PART0_17762	0	102
PROKKA_MOD_PART0_17763	0	633
PROKKA_MOD_PART0_17764	0	423
PROKKA_MOD_PART0_17765	0	252
PROKKA_MOD_PART0_17766	0	1188
PROKKA_MOD_PART0_17767	0	840
PROKKA_MOD_PART0_17768	0	1569
PROKKA_MOD_PART0_17769	0	975
PROKKA_MOD_PART0_17770	0	618
PROKKA_MOD_PART0_17771	0	393
PROKKA_MOD_PART0_17772	0	576
PROKKA_MOD_PART0_17773	0	1440
PROKKA_MOD_PART0_17774	0	408
PROKKA_MOD_PART0_17775	0	1107
PROKKA_MOD_PART0_17776	0	198
PROKKA_MOD_PART0_17777	0	186
PROKKA_MOD_PART0_17778	0	282
PROKKA_MOD_PART0_17779	0	375
PROKKA_MOD_PART0_17780	0	153
PROKKA_MOD_PART0_17781	0	180
PROKKA_MOD_PART0_17782	0	597
PROKKA_MOD_PART0_17783	0	198
PROKKA_MOD_PART0_17784	0	606
PROKKA_MOD_PART0_17785	0	444
PROKKA_MOD_PART0_17786	0	123
PROKKA_MOD_PART0_17787	0	750
PROKKA_MOD_PART0_17788	0	459
PROKKA_MOD_PART0_17789	0	522
PROKKA_MOD_PART0_17790	0	2436
PROKKA_MOD_PART0_17791	0	990
PROKKA_MOD_PART0_17792	0	897
PROKKA_MOD_PART0_17793	0	1128
PROKKA_MOD_PART0_17794	0	186
PROKKA_MOD_PART0_17795	0	855
PROKKA_MOD_PART0_17796	0	162
PROKKA_MOD_PART0_17797	0	783
PROKKA_MOD_PART0_17798	0	1344
PROKKA_MOD_PART0_17799	0	1761
PROKKA_MOD_PART0_17800	0	624
PROKKA_MOD_PART0_17801	0	120
PROKKA_MOD_PART0_17802	0	564
PROKKA_MOD_PART0_17803	0	168
PROKKA_MOD_PART0_17804	0	327
PROKKA_MOD_PART0_17805	0	807
PROKKA_MOD_PART0_17806	0	216
PROKKA_MOD_PART0_17807	0	558
PROKKA_MOD_PART0_17808	0	99
PROKKA_MOD_PART0_17809	0	165
PROKKA_MOD_PART0_17810	0	849
PROKKA_MOD_PART0_17811	0.325521	384
PROKKA_MOD_PART0_17812	0	342
PROKKA_MOD_PART0_17813	0	1722
PROKKA_MOD_PART0_17814	0	1593
PROKKA_MOD_PART0_17815	0	60
PROKKA_MOD_PART0_17816	0	621
PROKKA_MOD_PART0_17817	0	531
PROKKA_MOD_PART0_17818	0	618
PROKKA_MOD_PART0_17819	0	663
PROKKA_MOD_PART0_17820	0	537
PROKKA_MOD_PART0_17821	0	666
PROKKA_MOD_PART0_17822	0	696
PROKKA_MOD_PART0_17823	0	138
PROKKA_MOD_PART0_17824	0	705
PROKKA_MOD_PART0_17825	0	300
PROKKA_MOD_PART0_17826	0	447
PROKKA_MOD_PART0_17827	0	624
PROKKA_MOD_PART0_17828	0.232264	1029
PROKKA_MOD_PART0_17829	0	321
PROKKA_MOD_PART0_17830	0	585
PROKKA_MOD_PART0_17831	0	252
PROKKA_MOD_PART0_17832	0	741
PROKKA_MOD_PART0_17833	0	171
PROKKA_MOD_PART0_17834	0	447
PROKKA_MOD_PART0_17835	0	1035
PROKKA_MOD_PART0_17836	0	1395
PROKKA_MOD_PART0_17837	0	1797
PROKKA_MOD_PART0_17838	0	726
PROKKA_MOD_PART0_17839	0	1248
PROKKA_MOD_PART0_17840	0	1245
PROKKA_MOD_PART0_17841	0	1779
PROKKA_MOD_PART0_17842	0	651
PROKKA_MOD_PART0_17843	0.402598	231
PROKKA_MOD_PART0_17844	1.05387	297
PROKKA_MOD_PART0_17845	0	1092
PROKKA_MOD_PART0_17846	0.715307	699
PROKKA_MOD_PART0_17847	0	666
PROKKA_MOD_PART0_17848	0	1044
PROKKA_MOD_PART0_17849	0	1173
PROKKA_MOD_PART0_17850	0	288
PROKKA_MOD_PART0_17851	0	567
PROKKA_MOD_PART0_17852	0	390
PROKKA_MOD_PART0_17853	0	234
PROKKA_MOD_PART0_17854	0	1314
PROKKA_MOD_PART0_17855	0	354
PROKKA_MOD_PART0_17856	0	552
PROKKA_MOD_PART0_17857	0	204
PROKKA_MOD_PART0_17858	0	138
PROKKA_MOD_PART0_17859	0	354
PROKKA_MOD_PART0_17860	0	291
PROKKA_MOD_PART0_17861	0	432
PROKKA_MOD_PART0_17862	0	192
PROKKA_MOD_PART0_17863	0	918
PROKKA_MOD_PART0_17864	0.137255	204
PROKKA_MOD_PART0_17865	0.344569	267
PROKKA_MOD_PART0_17866	0	384
PROKKA_MOD_PART0_17867	0	270
PROKKA_MOD_PART0_17868	0	1896
PROKKA_MOD_PART0_17869	0	675
PROKKA_MOD_PART0_17870	0	756
PROKKA_MOD_PART0_17871	0.0974359	390
PROKKA_MOD_PART0_17872	0.189236	1152
PROKKA_MOD_PART0_17873	0	315
PROKKA_MOD_PART0_17874	0	324
PROKKA_MOD_PART0_17875	0	210
PROKKA_MOD_PART0_17876	0	387
PROKKA_MOD_PART0_17877	0	483
PROKKA_MOD_PART0_17878	0	153
PROKKA_MOD_PART0_17879	0	1065
PROKKA_MOD_PART0_17880	0	1440
PROKKA_MOD_PART0_17881	0	645
PROKKA_MOD_PART0_17882	0	1527
PROKKA_MOD_PART0_17883	0	882
PROKKA_MOD_PART0_17884	0	150
PROKKA_MOD_PART0_17885	0	441
PROKKA_MOD_PART0_17886	0	600
PROKKA_MOD_PART0_17887	0	813
PROKKA_MOD_PART0_17888	0	744
PROKKA_MOD_PART0_17889	0	1374
PROKKA_MOD_PART0_17890	0	1419
PROKKA_MOD_PART0_17891	0	252
PROKKA_MOD_PART0_17892	0	861
PROKKA_MOD_PART0_17893	0	249
PROKKA_MOD_PART0_17894	0	576
PROKKA_MOD_PART0_17895	0	1425
PROKKA_MOD_PART0_17896	0	582
PROKKA_MOD_PART0_17897	0	225
PROKKA_MOD_PART0_17898	0	417
PROKKA_MOD_PART0_17899	0	285
PROKKA_MOD_PART0_17900	0	273
PROKKA_MOD_PART0_17901	0	150
PROKKA_MOD_PART0_17902	0	744
PROKKA_MOD_PART0_17903	0	1755
PROKKA_MOD_PART0_17904	0	366
PROKKA_MOD_PART0_17905	0	147
PROKKA_MOD_PART0_17906	0	612
PROKKA_MOD_PART0_17907	0	141
PROKKA_MOD_PART0_17908	0	525
PROKKA_MOD_PART0_17909	0	213
PROKKA_MOD_PART0_17910	0	324
PROKKA_MOD_PART0_17911	0	630
PROKKA_MOD_PART0_17912	0	522
PROKKA_MOD_PART0_17913	0	489
PROKKA_MOD_PART0_17914	0	1038
PROKKA_MOD_PART0_17915	0	624
PROKKA_MOD_PART0_17916	0	195
PROKKA_MOD_PART0_17917	0	450
PROKKA_MOD_PART0_17918	0	489
PROKKA_MOD_PART0_17919	0	156
PROKKA_MOD_PART0_17920	0.228261	552
PROKKA_MOD_PART0_17921	0	618
PROKKA_MOD_PART0_17922	0	561
PROKKA_MOD_PART0_17923	0	582
PROKKA_MOD_PART0_17924	0	408
PROKKA_MOD_PART0_17925	0	321
PROKKA_MOD_PART0_17926	0	261
PROKKA_MOD_PART0_17927	0	135
PROKKA_MOD_PART0_17928	0	579
PROKKA_MOD_PART0_17929	0	294
PROKKA_MOD_PART0_17930	0	108
PROKKA_MOD_PART0_17931	0	786
PROKKA_MOD_PART0_17932	0	111
PROKKA_MOD_PART0_17933	0	543
PROKKA_MOD_PART0_17934	0	612
PROKKA_MOD_PART0_17935	0.269841	693
PROKKA_MOD_PART0_17936	0	222
PROKKA_MOD_PART0_17937	0	225
PROKKA_MOD_PART0_17938	0	723
PROKKA_MOD_PART0_17939	0	357
PROKKA_MOD_PART0_17940	0	285
PROKKA_MOD_PART0_17941	0	576
PROKKA_MOD_PART0_17942	0	720
PROKKA_MOD_PART0_17943	0	1533
PROKKA_MOD_PART0_17944	0	486
PROKKA_MOD_PART0_17945	0	198
PROKKA_MOD_PART0_17946	0	108
PROKKA_MOD_PART0_17947	0	309
PROKKA_MOD_PART0_17948	0	1065
PROKKA_MOD_PART0_17949	0.580153	393
PROKKA_MOD_PART0_17950	0.302158	417
PROKKA_MOD_PART0_17951	0	420
PROKKA_MOD_PART0_17952	0	81
PROKKA_MOD_PART0_17953	0	696
PROKKA_MOD_PART0_17954	0	258
PROKKA_MOD_PART0_17955	0	459
PROKKA_MOD_PART0_17956	0	117
PROKKA_MOD_PART0_17957	0	990
PROKKA_MOD_PART0_17958	0	537
PROKKA_MOD_PART0_17959	0	723
PROKKA_MOD_PART0_17960	0	387
PROKKA_MOD_PART0_17961	0	597
PROKKA_MOD_PART0_17962	0	336
PROKKA_MOD_PART0_17963	0	219
PROKKA_MOD_PART0_17964	0	81
PROKKA_MOD_PART0_17965	0	642
PROKKA_MOD_PART0_17966	0	459
PROKKA_MOD_PART0_17967	0	162
PROKKA_MOD_PART0_17968	0	90
PROKKA_MOD_PART0_17969	0	225
PROKKA_MOD_PART0_17970	0	624
PROKKA_MOD_PART0_17971	0	1149
PROKKA_MOD_PART0_17972	0	600
PROKKA_MOD_PART0_17973	0	537
PROKKA_MOD_PART0_17974	0	453
PROKKA_MOD_PART0_17975	0	786
PROKKA_MOD_PART0_17976	0	732
PROKKA_MOD_PART0_17977	0	564
PROKKA_MOD_PART0_17978	0	531
PROKKA_MOD_PART0_17979	0	222
PROKKA_MOD_PART0_17980	0	489
PROKKA_MOD_PART0_17981	0	687
PROKKA_MOD_PART0_17982	0	291
PROKKA_MOD_PART0_17983	0	402
PROKKA_MOD_PART0_17984	0	522
PROKKA_MOD_PART0_17985	0	204
PROKKA_MOD_PART0_17986	0	636
PROKKA_MOD_PART0_17987	0	195
PROKKA_MOD_PART0_17988	0	255
PROKKA_MOD_PART0_17989	0	135
PROKKA_MOD_PART0_17990	0	246
PROKKA_MOD_PART0_17991	0	234
PROKKA_MOD_PART0_17992	0	540
PROKKA_MOD_PART0_17993	0	2247
PROKKA_MOD_PART0_17994	0	813
PROKKA_MOD_PART0_17995	0	393
PROKKA_MOD_PART0_17996	0	270
PROKKA_MOD_PART0_17997	0	543
PROKKA_MOD_PART0_17998	0	252
PROKKA_MOD_PART0_17999	0	1542
PROKKA_MOD_PART0_18000	0	1395
PROKKA_MOD_PART0_18001	0	99
PROKKA_MOD_PART0_18002	0	156
PROKKA_MOD_PART0_18003	0	180
PROKKA_MOD_PART0_18004	0	1503
PROKKA_MOD_PART0_18005	0	291
PROKKA_MOD_PART0_18006	0	306
PROKKA_MOD_PART0_18007	0	90
PROKKA_MOD_PART0_18008	0	150
PROKKA_MOD_PART0_18009	0	183
PROKKA_MOD_PART0_18010	0	891
PROKKA_MOD_PART0_18011	0	138
PROKKA_MOD_PART0_18012	0	936
PROKKA_MOD_PART0_18013	0	285
PROKKA_MOD_PART0_18014	0	321
PROKKA_MOD_PART0_18015	0	540
PROKKA_MOD_PART0_18016	0	1386
PROKKA_MOD_PART0_18017	0	468
PROKKA_MOD_PART0_18018	0	585
PROKKA_MOD_PART0_18019	0	534
PROKKA_MOD_PART0_18020	0	285
PROKKA_MOD_PART0_18021	0	273
PROKKA_MOD_PART0_18022	0	726
PROKKA_MOD_PART0_18023	0	1278
PROKKA_MOD_PART0_18024	0	201
PROKKA_MOD_PART0_18025	0	402
PROKKA_MOD_PART0_18026	0	366
PROKKA_MOD_PART0_18027	0	633
PROKKA_MOD_PART0_18028	0	540
PROKKA_MOD_PART0_18029	0	159
PROKKA_MOD_PART0_18030	0	384
PROKKA_MOD_PART0_18031	0	279
PROKKA_MOD_PART0_18032	0	315
PROKKA_MOD_PART0_18033	0	327
PROKKA_MOD_PART0_18034	0	876
PROKKA_MOD_PART0_18035	0	264
PROKKA_MOD_PART0_18036	0	786
PROKKA_MOD_PART0_18037	0	702
PROKKA_MOD_PART0_18038	0	1050
PROKKA_MOD_PART0_18039	0	1515
PROKKA_MOD_PART0_18040	0	342
PROKKA_MOD_PART0_18041	0	474
PROKKA_MOD_PART0_18042	0	102
PROKKA_MOD_PART0_18043	0	1293
PROKKA_MOD_PART0_18044	0	246
PROKKA_MOD_PART0_18045	0	114
PROKKA_MOD_PART0_18046	0	702
PROKKA_MOD_PART0_18047	0	78
PROKKA_MOD_PART0_18048	0	123
PROKKA_MOD_PART0_18049	0	777
PROKKA_MOD_PART0_18050	0	459
PROKKA_MOD_PART0_18051	0	1059
PROKKA_MOD_PART0_18052	0	1047
PROKKA_MOD_PART0_18053	0	219
PROKKA_MOD_PART0_18054	0.308824	1632
PROKKA_MOD_PART0_18055	0	585
PROKKA_MOD_PART0_18056	0	150
PROKKA_MOD_PART0_18057	0	321
PROKKA_MOD_PART0_18058	0	72
PROKKA_MOD_PART0_18059	0	984
PROKKA_MOD_PART0_18060	0	681
PROKKA_MOD_PART0_18061	1.06011	183
PROKKA_MOD_PART0_18062	0.243563	1437
PROKKA_MOD_PART0_18063	0.356125	351
PROKKA_MOD_PART0_18064	0	231
PROKKA_MOD_PART0_18065	0	273
PROKKA_MOD_PART0_18066	0	531
PROKKA_MOD_PART0_18067	0	834
PROKKA_MOD_PART0_18068	0	501
PROKKA_MOD_PART0_18069	0	1803
PROKKA_MOD_PART0_18070	0	522
PROKKA_MOD_PART0_18071	0	471
