PROKKA_MOD_PART0_17914	COG1840
PROKKA_MOD_PART0_17917	COG2137
PROKKA_MOD_PART0_17918	COG0245
PROKKA_MOD_PART0_17931	COG1024
PROKKA_MOD_PART0_17934	COG0003
PROKKA_MOD_PART0_17942	COG0664
PROKKA_MOD_PART0_17948	COG3568
PROKKA_MOD_PART0_17953	COG3007
PROKKA_MOD_PART0_17957	COG0111
PROKKA_MOD_PART0_17959	COG0300
PROKKA_MOD_PART0_17960	COG4696
PROKKA_MOD_PART0_17961	COG0115
PROKKA_MOD_PART0_17978	COG0664
PROKKA_MOD_PART0_17981	COG2048
PROKKA_MOD_PART0_17999	COG3250
PROKKA_MOD_PART0_18022	COG4279
PROKKA_MOD_PART0_18023	COG0457
PROKKA_MOD_PART0_18034	COG2177
PROKKA_MOD_PART0_18036	COG1968
PROKKA_MOD_PART0_18037	COG0130
PROKKA_MOD_PART0_18038	COG0809
PROKKA_MOD_PART0_18040	COG1428
PROKKA_MOD_PART0_18043	COG0628
PROKKA_MOD_PART0_18046	COG0107
PROKKA_MOD_PART0_18052	COG0624
PROKKA_MOD_PART0_18053	COG4628
PROKKA_MOD_PART0_18054	COG0488
PROKKA_MOD_PART0_18059	COG1177
PROKKA_MOD_PART0_18060	COG1082
PROKKA_MOD_PART0_18062	COG0064
PROKKA_MOD_PART0_18069	COG0367
PROKKA_MOD_PART0_18072	COG1877
PROKKA_MOD_PART0_18075	COG2120
PROKKA_MOD_PART0_18081	COG4447
PROKKA_MOD_PART0_18087	COG2072
PROKKA_MOD_PART0_18089	COG3344
PROKKA_MOD_PART0_18090	COG0113
PROKKA_MOD_PART0_18091	COG0537
PROKKA_MOD_PART0_18092	COG0267
PROKKA_MOD_PART0_18093	COG4886
PROKKA_MOD_PART0_18094	COG2849
PROKKA_MOD_PART0_18098	COG0459
PROKKA_MOD_PART0_18099	COG0234
PROKKA_MOD_PART0_18100	COG5184
PROKKA_MOD_PART0_18101	COG0791
PROKKA_MOD_PART0_18102	COG0720
PROKKA_MOD_PART0_18103	COG0776
PROKKA_MOD_PART0_18104	COG0505
PROKKA_MOD_PART0_18105	COG4666
PROKKA_MOD_PART0_18106	COG2358
PROKKA_MOD_PART0_18108	COG0161
PROKKA_MOD_PART0_18113	COG2211
PROKKA_MOD_PART0_18114	COG1136
PROKKA_MOD_PART0_18120	COG1404
PROKKA_MOD_PART0_18122	COG2827
PROKKA_MOD_PART0_18126	COG2403
PROKKA_MOD_PART0_18129	COG3259
PROKKA_MOD_PART0_18130	COG0680
PROKKA_MOD_PART0_18134	COG0123
PROKKA_MOD_PART0_18137	COG0451
PROKKA_MOD_PART0_18149	COG3000
PROKKA_MOD_PART0_18155	COG1142
PROKKA_MOD_PART0_18156	COG1853
PROKKA_MOD_PART0_18161	COG2152
PROKKA_MOD_PART0_18166	COG0489
PROKKA_MOD_PART0_18172	COG2202
PROKKA_MOD_PART0_18173	COG0673
PROKKA_MOD_PART0_18175	COG2230
PROKKA_MOD_PART0_18176	COG3752
PROKKA_MOD_PART0_18179	COG2230
PROKKA_MOD_PART0_18180	COG3496
PROKKA_MOD_PART0_18181	COG2907
PROKKA_MOD_PART0_18182	COG1398
PROKKA_MOD_PART0_18183	COG5012
PROKKA_MOD_PART0_18184	COG0001
PROKKA_MOD_PART0_18185	COG0606
PROKKA_MOD_PART0_18188	COG3239
PROKKA_MOD_PART0_18190	COG1423
PROKKA_MOD_PART0_18191	COG0618
PROKKA_MOD_PART0_18192	COG3030
PROKKA_MOD_PART0_18193	COG0147
PROKKA_MOD_PART0_18195	COG0115
PROKKA_MOD_PART0_18198	COG0664
PROKKA_MOD_PART0_18200	COG5361
PROKKA_MOD_PART0_18201	COG4313
PROKKA_MOD_PART0_18211	COG0584
PROKKA_MOD_PART0_18217	COG0080
PROKKA_MOD_PART0_18218	COG3173
PROKKA_MOD_PART0_18220	COG0668
PROKKA_MOD_PART0_18231	COG0486
PROKKA_MOD_PART0_18240	COG0334
PROKKA_MOD_PART0_18241	COG0758
PROKKA_MOD_PART0_18244	COG0128
PROKKA_MOD_PART0_18245	COG0590
PROKKA_MOD_PART0_18246	COG0173
PROKKA_MOD_PART0_18247	COG1366
PROKKA_MOD_PART0_18251	COG0217
PROKKA_MOD_PART0_18252	COG0642
PROKKA_MOD_PART0_18259	COG0723
PROKKA_MOD_PART0_18261	COG0247
PROKKA_MOD_PART0_18265	COG1052
PROKKA_MOD_PART0_18267	COG2001
PROKKA_MOD_PART0_18281	COG1595
PROKKA_MOD_PART0_18285	COG0559
PROKKA_MOD_PART0_18288	COG2175
PROKKA_MOD_PART0_18290	COG1028
PROKKA_MOD_PART0_18291	COG3631
PROKKA_MOD_PART0_18304	COG0811
PROKKA_MOD_PART0_18309	COG1028
PROKKA_MOD_PART0_18314	COG0184
PROKKA_MOD_PART0_18315	COG0587
PROKKA_MOD_PART0_18323	COG2226
PROKKA_MOD_PART0_18331	COG1086
PROKKA_MOD_PART0_18333	COG0787
PROKKA_MOD_PART0_18334	COG0515
PROKKA_MOD_PART0_18336	COG0629
PROKKA_MOD_PART0_18338	COG0589
PROKKA_MOD_PART0_18339	COG0683
PROKKA_MOD_PART0_18341	COG2818
PROKKA_MOD_PART0_18343	COG1091
PROKKA_MOD_PART0_18345	COG0642
PROKKA_MOD_PART0_18348	COG0303
PROKKA_MOD_PART0_18364	COG2968
PROKKA_MOD_PART0_18365	COG2609
PROKKA_MOD_PART0_18372	COG1181
PROKKA_MOD_PART0_18376	COG0787
PROKKA_MOD_PART0_18379	COG1134
PROKKA_MOD_PART0_18388	COG1359
PROKKA_MOD_PART0_18389	COG2152
PROKKA_MOD_PART0_18390	COG3653
PROKKA_MOD_PART0_18394	COG3384
PROKKA_MOD_PART0_18396	COG1028
PROKKA_MOD_PART0_18398	COG5276
PROKKA_MOD_PART0_18399	COG0177
PROKKA_MOD_PART0_18401	COG0815
PROKKA_MOD_PART0_18408	COG0027
PROKKA_MOD_PART0_18419	COG1570
PROKKA_MOD_PART0_18424	COG0607
PROKKA_MOD_PART0_18429	COG3291
PROKKA_MOD_PART0_18437	COG2303
PROKKA_MOD_PART0_18438	COG1227
PROKKA_MOD_PART0_18444	COG0501
PROKKA_MOD_PART0_18458	COG2110
PROKKA_MOD_PART0_18459	COG1134
PROKKA_MOD_PART0_18460	COG1682
PROKKA_MOD_PART0_18462	COG3215
PROKKA_MOD_PART0_18466	COG1506
PROKKA_MOD_PART0_18472	COG0571
PROKKA_MOD_PART0_18473	COG0434
PROKKA_MOD_PART0_18480	COG4603
PROKKA_MOD_PART0_18481	COG1079
PROKKA_MOD_PART0_18482	COG0503
PROKKA_MOD_PART0_18487	COG0486
PROKKA_MOD_PART0_18488	COG1847
PROKKA_MOD_PART0_18489	COG0706
PROKKA_MOD_PART0_18490	COG1530
PROKKA_MOD_PART0_18491	COG1032
PROKKA_MOD_PART0_18492	COG0017
PROKKA_MOD_PART0_18494	COG2925
PROKKA_MOD_PART0_18497	COG0642
PROKKA_MOD_PART0_18498	COG0187
PROKKA_MOD_PART0_18499	COG0592
PROKKA_MOD_PART0_18502	COG0210
PROKKA_MOD_PART0_18503	COG0741
PROKKA_MOD_PART0_18504	COG1210
PROKKA_MOD_PART0_18505	COG0115
PROKKA_MOD_PART0_18513	COG0298
PROKKA_MOD_PART0_18516	COG1664
PROKKA_MOD_PART0_18521	COG0297
PROKKA_MOD_PART0_18531	COG2414
PROKKA_MOD_PART0_18532	COG1408
PROKKA_MOD_PART0_18537	COG4585
PROKKA_MOD_PART0_18547	COG3474
PROKKA_MOD_PART0_18549	COG0247
PROKKA_MOD_PART0_18551	COG1740
PROKKA_MOD_PART0_18556	COG0071
PROKKA_MOD_PART0_18559	COG1192
PROKKA_MOD_PART0_18560	COG0357
PROKKA_MOD_PART0_18564	COG1940
PROKKA_MOD_PART0_18566	COG1335
PROKKA_MOD_PART0_18571	COG3391
PROKKA_MOD_PART0_18572	COG3436
PROKKA_MOD_PART0_18583	COG1525
PROKKA_MOD_PART0_18585	COG0560
PROKKA_MOD_PART0_18587	COG0438
PROKKA_MOD_PART0_18589	COG1606
PROKKA_MOD_PART0_18592	COG0720
PROKKA_MOD_PART0_18593	COG0602
PROKKA_MOD_PART0_18595	COG0438
PROKKA_MOD_PART0_18596	COG1230
PROKKA_MOD_PART0_18606	COG1678
PROKKA_MOD_PART0_18607	COG0816
PROKKA_MOD_PART0_18608	COG2065
PROKKA_MOD_PART0_18609	COG0540
PROKKA_MOD_PART0_18612	COG0621
PROKKA_MOD_PART0_18615	COG1335
PROKKA_MOD_PART0_18617	COG0793
PROKKA_MOD_PART0_18618	COG0315
PROKKA_MOD_PART0_18619	COG2896
PROKKA_MOD_PART0_18620	COG2132
PROKKA_MOD_PART0_18621	COG5616
PROKKA_MOD_PART0_18623	COG0024
PROKKA_MOD_PART0_18636	COG0190
PROKKA_MOD_PART0_18644	COG3168
PROKKA_MOD_PART0_18649	COG0412
PROKKA_MOD_PART0_18653	COG3321
PROKKA_MOD_PART0_18655	COG4775
PROKKA_MOD_PART0_18663	COG1960
PROKKA_MOD_PART0_18666	COG0343
PROKKA_MOD_PART0_18669	COG0476
PROKKA_MOD_PART0_18670	COG1394
PROKKA_MOD_PART0_18686	COG0262
PROKKA_MOD_PART0_18690	COG0519
PROKKA_MOD_PART0_18693	COG5616
PROKKA_MOD_PART0_18699	COG1022
PROKKA_MOD_PART0_18700	COG0559
PROKKA_MOD_PART0_18702	COG0683
PROKKA_MOD_PART0_18703	COG0411
PROKKA_MOD_PART0_18704	COG0410
PROKKA_MOD_PART0_18711	COG0825
PROKKA_MOD_PART0_18713	COG1595
PROKKA_MOD_PART0_18714	COG5434
PROKKA_MOD_PART0_18715	COG5434
PROKKA_MOD_PART0_18724	COG2104
PROKKA_MOD_PART0_18725	COG2022
PROKKA_MOD_PART0_18726	COG1060
PROKKA_MOD_PART0_18729	COG1989
PROKKA_MOD_PART0_18730	COG0169
PROKKA_MOD_PART0_18731	COG0119
PROKKA_MOD_PART0_18733	COG0077
PROKKA_MOD_PART0_18734	COG1386
PROKKA_MOD_PART0_18735	COG1354
PROKKA_MOD_PART0_18736	COG0180
PROKKA_MOD_PART0_18738	COG3604
PROKKA_MOD_PART0_18739	COG2890
PROKKA_MOD_PART0_18740	COG1520
PROKKA_MOD_PART0_18741	COG1520
PROKKA_MOD_PART0_18743	COG0664
PROKKA_MOD_PART0_18744	COG2453
PROKKA_MOD_PART0_18746	COG3250
PROKKA_MOD_PART0_18747	COG3119
PROKKA_MOD_PART0_18751	COG1609
PROKKA_MOD_PART0_18753	COG2211
PROKKA_MOD_PART0_18754	COG1874
PROKKA_MOD_PART0_18756	COG3119
PROKKA_MOD_PART0_18758	COG3385
PROKKA_MOD_PART0_18760	COG0742
PROKKA_MOD_PART0_18761	COG0407
PROKKA_MOD_PART0_18769	COG2170
PROKKA_MOD_PART0_18772	COG3875
PROKKA_MOD_PART0_18775	COG0329
PROKKA_MOD_PART0_18780	COG0222
PROKKA_MOD_PART0_18781	COG0244
PROKKA_MOD_PART0_18783	COG2878
PROKKA_MOD_PART0_18788	COG2827
PROKKA_MOD_PART0_18789	COG0044
PROKKA_MOD_PART0_18790	COG5496
PROKKA_MOD_PART0_18791	COG0421
PROKKA_MOD_PART0_18792	COG0388
PROKKA_MOD_PART0_18793	COG1055
PROKKA_MOD_PART0_18800	COG0178
PROKKA_MOD_PART0_18801	COG4279
PROKKA_MOD_PART0_18803	COG3378
PROKKA_MOD_PART0_18805	COG3462
PROKKA_MOD_PART0_18813	COG0518
PROKKA_MOD_PART0_18816	COG0290
PROKKA_MOD_PART0_18817	COG0441
PROKKA_MOD_PART0_18824	COG0515
PROKKA_MOD_PART0_18826	COG0828
PROKKA_MOD_PART0_18834	COG0316
PROKKA_MOD_PART0_18843	COG0415
PROKKA_MOD_PART0_18852	COG1960
PROKKA_MOD_PART0_18854	COG1040
PROKKA_MOD_PART0_18858	COG4447
PROKKA_MOD_PART0_18865	COG0022
PROKKA_MOD_PART0_18866	COG0115
PROKKA_MOD_PART0_18867	COG0508
PROKKA_MOD_PART0_18868	COG1024
PROKKA_MOD_PART0_18871	COG4973
PROKKA_MOD_PART0_18876	COG2827
PROKKA_MOD_PART0_18877	COG3369
PROKKA_MOD_PART0_18879	COG4977
PROKKA_MOD_PART0_18881	COG3021
PROKKA_MOD_PART0_18887	COG0119
PROKKA_MOD_PART0_18888	COG0598
PROKKA_MOD_PART0_18894	COG2863
PROKKA_MOD_PART0_18897	COG1898
PROKKA_MOD_PART0_18899	COG0270
PROKKA_MOD_PART0_18903	COG0662
PROKKA_MOD_PART0_18908	COG0489
PROKKA_MOD_PART0_18916	COG0265
PROKKA_MOD_PART0_18918	COG1355
PROKKA_MOD_PART0_18919	COG3808
PROKKA_MOD_PART0_18920	COG0193
PROKKA_MOD_PART0_18921	COG1825
PROKKA_MOD_PART0_18926	COG2818
PROKKA_MOD_PART0_18929	COG2165
PROKKA_MOD_PART0_18942	COG0652
PROKKA_MOD_PART0_18943	COG0652
PROKKA_MOD_PART0_18955	COG1506
PROKKA_MOD_PART0_18962	COG1379
PROKKA_MOD_PART0_18963	COG0375
PROKKA_MOD_PART0_18964	COG0489
PROKKA_MOD_PART0_18965	COG1011
PROKKA_MOD_PART0_18967	COG0126
PROKKA_MOD_PART0_18968	COG0057
PROKKA_MOD_PART0_18969	COG4003
PROKKA_MOD_PART0_18970	COG2413
PROKKA_MOD_PART0_18973	COG3485
PROKKA_MOD_PART0_18974	COG1024
PROKKA_MOD_PART0_18975	COG0576
PROKKA_MOD_PART0_18976	COG1420
PROKKA_MOD_PART0_18978	COG4257
PROKKA_MOD_PART0_18979	COG4638
PROKKA_MOD_PART0_18981	COG0596
PROKKA_MOD_PART0_18985	COG1559
PROKKA_MOD_PART0_18986	COG0125
PROKKA_MOD_PART0_18987	COG1215
PROKKA_MOD_PART0_18993	COG0596
PROKKA_MOD_PART0_18995	COG0552
PROKKA_MOD_PART0_18996	COG0566
PROKKA_MOD_PART0_19008	COG0642
PROKKA_MOD_PART0_19014	COG3119
PROKKA_MOD_PART0_19020	COG1413
PROKKA_MOD_PART0_19023	COG0399
PROKKA_MOD_PART0_19026	COG1940
PROKKA_MOD_PART0_19034	COG4198
PROKKA_MOD_PART0_19035	COG2326
PROKKA_MOD_PART0_19036	COG0714
PROKKA_MOD_PART0_19037	COG0823
PROKKA_MOD_PART0_19038	COG0211
PROKKA_MOD_PART0_19039	COG0025
PROKKA_MOD_PART0_19042	COG5010
PROKKA_MOD_PART0_19043	COG2202
PROKKA_MOD_PART0_19049	COG1033
PROKKA_MOD_PART0_19050	COG1912
PROKKA_MOD_PART0_19052	COG2081
PROKKA_MOD_PART0_19057	COG3616
PROKKA_MOD_PART0_19059	COG1041
PROKKA_MOD_PART0_19065	COG0055
PROKKA_MOD_PART0_19070	COG1397
PROKKA_MOD_PART0_19076	COG3119
PROKKA_MOD_PART0_19080	COG3347
PROKKA_MOD_PART0_19088	COG0526
PROKKA_MOD_PART0_19100	COG0223
PROKKA_MOD_PART0_19101	COG1705
PROKKA_MOD_PART0_19102	COG0745
PROKKA_MOD_PART0_19103	COG0642
PROKKA_MOD_PART0_19105	COG1307
PROKKA_MOD_PART0_19109	COG2184
PROKKA_MOD_PART0_19111	COG3899
PROKKA_MOD_PART0_19115	COG4608
PROKKA_MOD_PART0_19118	COG0134
PROKKA_MOD_PART0_19124	COG0642
PROKKA_MOD_PART0_19133	COG0812
PROKKA_MOD_PART0_19139	COG0006
PROKKA_MOD_PART0_19142	COG0664
PROKKA_MOD_PART0_19143	COG0350
PROKKA_MOD_PART0_19145	COG2217
PROKKA_MOD_PART0_19151	COG2208
PROKKA_MOD_PART0_19154	COG1146
PROKKA_MOD_PART0_19163	COG0237
PROKKA_MOD_PART0_19164	COG0749
PROKKA_MOD_PART0_19165	COG1122
PROKKA_MOD_PART0_19166	COG0135
PROKKA_MOD_PART0_19168	COG2849
PROKKA_MOD_PART0_19177	COG0714
PROKKA_MOD_PART0_19184	COG0794
PROKKA_MOD_PART0_19185	COG1778
PROKKA_MOD_PART0_19186	COG2877
PROKKA_MOD_PART0_19187	COG1509
PROKKA_MOD_PART0_19190	COG0367
PROKKA_MOD_PART0_19205	COG0745
PROKKA_MOD_PART0_19209	COG0666
PROKKA_MOD_PART0_19212	COG4591
PROKKA_MOD_PART0_19213	COG3219
PROKKA_MOD_PART0_19217	COG3104
PROKKA_MOD_PART0_19220	COG2204
PROKKA_MOD_PART0_19228	COG1216
PROKKA_MOD_PART0_19232	COG1012
PROKKA_MOD_PART0_19235	COG3791
PROKKA_MOD_PART0_19239	COG0605
PROKKA_MOD_PART0_19243	COG3119
PROKKA_MOD_PART0_19244	COG0305
PROKKA_MOD_PART0_19245	COG0680
PROKKA_MOD_PART0_19250	COG0714
PROKKA_MOD_PART0_19251	COG1763
PROKKA_MOD_PART0_19256	COG0564
PROKKA_MOD_PART0_19262	COG4638
PROKKA_MOD_PART0_19264	COG0513
PROKKA_MOD_PART0_19265	COG1208
PROKKA_MOD_PART0_19266	COG0755
PROKKA_MOD_PART0_19281	COG1278
PROKKA_MOD_PART0_19286	COG0801
PROKKA_MOD_PART0_19288	COG2003
PROKKA_MOD_PART0_19290	COG1680
PROKKA_MOD_PART0_19291	COG2071
PROKKA_MOD_PART0_19292	COG0773
PROKKA_MOD_PART0_19294	COG1524
PROKKA_MOD_PART0_19297	COG0004
PROKKA_MOD_PART0_19298	COG0347
PROKKA_MOD_PART0_19307	COG1246
PROKKA_MOD_PART0_19308	COG1760
PROKKA_MOD_PART0_19310	COG1680
PROKKA_MOD_PART0_19312	COG2885
PROKKA_MOD_PART0_19314	COG2068
PROKKA_MOD_PART0_19315	COG1975
PROKKA_MOD_PART0_19317	COG0084
PROKKA_MOD_PART0_19322	COG0438
PROKKA_MOD_PART0_19323	COG2151
PROKKA_MOD_PART0_19324	COG0822
PROKKA_MOD_PART0_19326	COG0005
PROKKA_MOD_PART0_19330	COG2996
PROKKA_MOD_PART0_19334	COG2185
PROKKA_MOD_PART0_19336	COG5410
PROKKA_MOD_PART0_19337	COG0266
PROKKA_MOD_PART0_19338	COG1028
PROKKA_MOD_PART0_19339	COG0668
PROKKA_MOD_PART0_19341	COG0235
PROKKA_MOD_PART0_19342	COG0040
PROKKA_MOD_PART0_19343	COG3063
PROKKA_MOD_PART0_19344	COG3959
PROKKA_MOD_PART0_19345	COG0465
PROKKA_MOD_PART0_19346	COG3341
PROKKA_MOD_PART0_19347	COG1476
PROKKA_MOD_PART0_19367	COG1943
PROKKA_MOD_PART0_19371	COG0750
PROKKA_MOD_PART0_19374	COG0776
PROKKA_MOD_PART0_19375	COG1914
PROKKA_MOD_PART0_19377	COG0508
PROKKA_MOD_PART0_19378	COG0321
PROKKA_MOD_PART0_19382	COG2317
PROKKA_MOD_PART0_19394	COG1180
PROKKA_MOD_PART0_19396	COG1196
PROKKA_MOD_PART0_19398	COG1835
PROKKA_MOD_PART0_19400	COG1762
PROKKA_MOD_PART0_19402	COG0124
PROKKA_MOD_PART0_19403	COG0269
PROKKA_MOD_PART0_19404	COG0794
PROKKA_MOD_PART0_19406	COG1610
PROKKA_MOD_PART0_19411	COG1136
PROKKA_MOD_PART0_19414	COG0861
PROKKA_MOD_PART0_19415	COG1051
PROKKA_MOD_PART0_19416	COG4948
PROKKA_MOD_PART0_19422	COG0410
PROKKA_MOD_PART0_19432	COG0001
PROKKA_MOD_PART0_19434	COG3291
PROKKA_MOD_PART0_19438	COG1574
PROKKA_MOD_PART0_19439	COG5616
PROKKA_MOD_PART0_19440	COG0475
PROKKA_MOD_PART0_19441	COG3791
PROKKA_MOD_PART0_19442	COG3291
PROKKA_MOD_PART0_19447	COG3119
PROKKA_MOD_PART0_19453	COG2114
PROKKA_MOD_PART0_19456	COG2226
PROKKA_MOD_PART0_19460	COG2048
PROKKA_MOD_PART0_19465	COG5276
PROKKA_MOD_PART0_19466	COG5616
PROKKA_MOD_PART0_19467	COG0698
PROKKA_MOD_PART0_19469	COG2376
PROKKA_MOD_PART0_19470	COG2376
PROKKA_MOD_PART0_19471	COG1082
PROKKA_MOD_PART0_19479	COG1832
PROKKA_MOD_PART0_19480	COG0245
PROKKA_MOD_PART0_19481	COG1100
PROKKA_MOD_PART0_19485	COG3335
PROKKA_MOD_PART0_19487	COG0437
PROKKA_MOD_PART0_19490	COG3900
PROKKA_MOD_PART0_19498	COG0735
PROKKA_MOD_PART0_19500	COG0438
PROKKA_MOD_PART0_19505	COG1943
PROKKA_MOD_PART0_19507	COG0117
PROKKA_MOD_PART0_19508	COG1327
PROKKA_MOD_PART0_19509	COG3119
PROKKA_MOD_PART0_19522	COG0515
PROKKA_MOD_PART0_19524	COG1595
PROKKA_MOD_PART0_19528	COG2264
PROKKA_MOD_PART0_19539	COG0303
PROKKA_MOD_PART0_19540	COG0318
PROKKA_MOD_PART0_19543	COG0206
PROKKA_MOD_PART0_19555	COG2026
PROKKA_MOD_PART0_19570	COG1032
PROKKA_MOD_PART0_19571	COG2265
PROKKA_MOD_PART0_19573	COG3474
PROKKA_MOD_PART0_19574	COG2414
PROKKA_MOD_PART0_19575	COG3467
PROKKA_MOD_PART0_19582	COG0845
PROKKA_MOD_PART0_19583	COG0704
PROKKA_MOD_PART0_19584	COG1371
PROKKA_MOD_PART0_19591	COG1970
PROKKA_MOD_PART0_19592	COG1525
PROKKA_MOD_PART0_19604	COG0511
PROKKA_MOD_PART0_19607	COG3206
PROKKA_MOD_PART0_19608	COG1596
PROKKA_MOD_PART0_19609	COG0221
PROKKA_MOD_PART0_19610	COG0550
PROKKA_MOD_PART0_19611	COG0010
PROKKA_MOD_PART0_19613	COG4886
PROKKA_MOD_PART0_19619	COG0501
PROKKA_MOD_PART0_19632	COG1005
PROKKA_MOD_PART0_19635	COG2513
PROKKA_MOD_PART0_19641	COG0221
PROKKA_MOD_PART0_19646	COG2197
PROKKA_MOD_PART0_19651	COG0013
PROKKA_MOD_PART0_19654	COG3225
PROKKA_MOD_PART0_19657	COG2089
PROKKA_MOD_PART0_19658	COG2230
PROKKA_MOD_PART0_19660	COG1774
PROKKA_MOD_PART0_19663	COG2202
PROKKA_MOD_PART0_19664	COG0236
PROKKA_MOD_PART0_19667	COG3206
PROKKA_MOD_PART0_19668	COG3267
PROKKA_MOD_PART0_19669	COG0489
PROKKA_MOD_PART0_19670	COG1596
PROKKA_MOD_PART0_19673	COG2148
PROKKA_MOD_PART0_19674	COG0673
PROKKA_MOD_PART0_19675	COG0110
PROKKA_MOD_PART0_19676	COG0399
PROKKA_MOD_PART0_19678	COG2244
PROKKA_MOD_PART0_19680	COG0438
PROKKA_MOD_PART0_19682	COG0438
PROKKA_MOD_PART0_19686	COG5653
PROKKA_MOD_PART0_19688	COG3246
PROKKA_MOD_PART0_19705	COG0254
PROKKA_MOD_PART0_19721	COG0655
PROKKA_MOD_PART0_19722	COG1680
PROKKA_MOD_PART0_19723	COG0476
PROKKA_MOD_PART0_19724	COG0278
PROKKA_MOD_PART0_19725	COG2717
PROKKA_MOD_PART0_19728	COG2731
PROKKA_MOD_PART0_19734	COG0586
PROKKA_MOD_PART0_19737	COG1304
PROKKA_MOD_PART0_19744	COG2160
PROKKA_MOD_PART0_19745	COG3618
PROKKA_MOD_PART0_19755	COG1215
PROKKA_MOD_PART0_19757	COG0440
PROKKA_MOD_PART0_19760	COG0367
PROKKA_MOD_PART0_19763	COG0137
PROKKA_MOD_PART0_19764	COG0165
PROKKA_MOD_PART0_19765	COG0456
PROKKA_MOD_PART0_19766	COG2114
PROKKA_MOD_PART0_19770	COG2361
PROKKA_MOD_PART0_19771	COG1669
PROKKA_MOD_PART0_19783	COG0296
PROKKA_MOD_PART0_19786	COG0518
PROKKA_MOD_PART0_19789	COG0488
PROKKA_MOD_PART0_19791	COG2114
PROKKA_MOD_PART0_19794	COG5661
PROKKA_MOD_PART0_19795	COG1373
PROKKA_MOD_PART0_19800	COG4690
PROKKA_MOD_PART0_19806	COG0091
PROKKA_MOD_PART0_19811	COG0451
PROKKA_MOD_PART0_19814	COG1327
PROKKA_MOD_PART0_19815	COG0117
PROKKA_MOD_PART0_19818	COG0281
PROKKA_MOD_PART0_19820	COG2723
PROKKA_MOD_PART0_19821	COG5368
PROKKA_MOD_PART0_19823	COG0008
PROKKA_MOD_PART0_19831	COG2885
PROKKA_MOD_PART0_19836	COG0488
PROKKA_MOD_PART0_19837	COG3264
PROKKA_MOD_PART0_19845	COG0625
PROKKA_MOD_PART0_19847	COG0625
PROKKA_MOD_PART0_19848	COG1902
PROKKA_MOD_PART0_19851	COG0028
PROKKA_MOD_PART0_19856	COG4566
PROKKA_MOD_PART0_19857	COG0642
PROKKA_MOD_PART0_19860	COG0115
PROKKA_MOD_PART0_19862	COG0130
PROKKA_MOD_PART0_19867	COG0318
PROKKA_MOD_PART0_19868	COG0604
PROKKA_MOD_PART0_19877	COG0515
PROKKA_MOD_PART0_19881	COG2976
PROKKA_MOD_PART0_19885	COG0634
PROKKA_MOD_PART0_19892	COG1974
PROKKA_MOD_PART0_19893	COG4974
PROKKA_MOD_PART0_19901	COG0425
PROKKA_MOD_PART0_19902	COG2210
PROKKA_MOD_PART0_19903	COG0640
PROKKA_MOD_PART0_19906	COG1905
PROKKA_MOD_PART0_19911	COG2032
PROKKA_MOD_PART0_19917	COG3628
PROKKA_MOD_PART0_19920	COG0168
PROKKA_MOD_PART0_19921	COG0569
PROKKA_MOD_PART0_19923	COG3119
PROKKA_MOD_PART0_19934	COG1192
PROKKA_MOD_PART0_19935	COG0404
PROKKA_MOD_PART0_19948	COG2013
PROKKA_MOD_PART0_19951	COG4974
PROKKA_MOD_PART0_19954	COG2146
PROKKA_MOD_PART0_19957	COG4576
PROKKA_MOD_PART0_19958	COG4576
PROKKA_MOD_PART0_19959	COG0235
PROKKA_MOD_PART0_19960	COG0596
PROKKA_MOD_PART0_19961	COG0515
PROKKA_MOD_PART0_19968	COG0386
PROKKA_MOD_PART0_19974	COG0848
PROKKA_MOD_PART0_19977	COG0642
PROKKA_MOD_PART0_19978	COG0745
PROKKA_MOD_PART0_19991	COG0784
PROKKA_MOD_PART0_19999	COG4121
PROKKA_MOD_PART0_20001	COG1397
PROKKA_MOD_PART0_20007	COG0532
PROKKA_MOD_PART0_20013	COG0590
PROKKA_MOD_PART0_20015	COG0531
PROKKA_MOD_PART0_20016	COG0515
PROKKA_MOD_PART0_20018	COG0379
PROKKA_MOD_PART0_20021	COG2200
PROKKA_MOD_PART0_20025	COG0009
PROKKA_MOD_PART0_20028	COG4105
PROKKA_MOD_PART0_20032	COG0185
PROKKA_MOD_PART0_20033	COG0091
PROKKA_MOD_PART0_20043	COG3107
PROKKA_MOD_PART0_20052	COG0115
PROKKA_MOD_PART0_20053	COG3063
PROKKA_MOD_PART0_20057	COG1595
PROKKA_MOD_PART0_20070	COG2227
PROKKA_MOD_PART0_20074	COG0770
PROKKA_MOD_PART0_20076	COG0673
PROKKA_MOD_PART0_20082	COG5505
PROKKA_MOD_PART0_20090	COG0596
PROKKA_MOD_PART0_20095	COG0515
PROKKA_MOD_PART0_20097	COG5340
PROKKA_MOD_PART0_20098	COG1575
PROKKA_MOD_PART0_20111	COG1262
PROKKA_MOD_PART0_20115	COG1022
PROKKA_MOD_PART0_20116	COG0446
PROKKA_MOD_PART0_20124	COG3260
PROKKA_MOD_PART0_20125	COG5616
PROKKA_MOD_PART0_20129	COG1960
PROKKA_MOD_PART0_20131	COG2606
PROKKA_MOD_PART0_20158	COG1018
PROKKA_MOD_PART0_20174	COG4117
PROKKA_MOD_PART0_20175	COG2204
PROKKA_MOD_PART0_20176	COG0642
PROKKA_MOD_PART0_20177	COG0859
